NO.	Time	Interval	Indoor Temperature(°C)	Indoor Humidity(%)	Outdoor Temperature(°C)	Outdoor Humidity(%)	Relative Pressure(mmHg)	Absolute Pressure(mmHg)	Wind Speed(m/s)	Gust(m/s)	Wind Direction	DewPoint(°C)	WindChill(°C)	Hour Rainfall(mm)	24 Hour Rainfall(mm)	Week Rainfall(mm)	Month Rainfall(mm)	Total Rainfall(mm)
 143	 2017-07-30 18:12:17	 120	 22.6	 44	 18.0	 35	 758.1	 752.8	 0.3	 0.7	 NE	 2.3	 18.0	 0.00	 0.60	 0.60	 12.30	 12.30
 144	 2017-07-30 20:12:17	 120	 22.8	 45	 17.3	 49	 756.9	 751.6	 0.7	 1.4	 E	 6.5	 17.3	 0.60	 1.20	 1.20	 12.90	 12.90
 145	 2017-07-30 22:12:17	 120	 22.5	 45	 19.1	 38	 756.3	 751.0	 1.7	 2.7	 E	 4.5	 19.1	 0.00	 1.20	 1.20	 12.90	 12.90
 146	 2017-07-31 00:12:17	 120	 22.2	 45	 17.2	 59	 755.9	 750.5	 0.7	 1.0	 SE	 9.1	 17.2	 1.20	 1.20	 2.40	 14.10	 14.10
 147	 2017-07-31 02:12:17	 120	 21.8	 46	 15.9	 60	 756.8	 751.5	 4.8	 7.1	 SW	 8.2	 11.7	 0.60	 1.80	 3.00	 14.70	 14.70
 148	 2017-07-31 04:12:17	 120	 21.3	 46	 15.7	 43	 757.6	 752.3	 1.7	 3.4	 W	 3.2	 15.7	 0.30	 2.10	 3.30	 15.00	 15.00
 149	 2017-07-31 06:12:17	 120	 20.8	 47	 15.7	 36	 758.3	 753.0	 2.7	 4.8	 SE	 0.7	 13.8	 0.00	 2.10	 3.30	 15.00	 15.00
 150	 2017-07-31 08:12:17	 120	 20.4	 47	 15.4	 36	 758.7	 753.4	 1.7	 4.1	 S	 0.4	 15.4	 0.00	 2.10	 3.30	 15.00	 15.00
 151	 2017-07-31 10:12:17	 120	 20.2	 47	 15.9	 34	 759.5	 754.1	 2.4	 4.1	 NE	 0.1	 14.4	 0.00	 2.10	 3.30	 15.00	 15.00
 152	 2017-07-31 12:12:17	 120	 20.3	 47	 17.4	 30	 760.3	 755.0	 3.4	 6.5	 SW	 -0.3	 14.8	 0.00	 2.10	 3.30	 15.00	 15.00
 153	 2017-07-31 14:12:17	 120	 21.1	 47	 18.2	 36	 760.9	 755.6	 2.7	 4.1	 S	 2.9	 16.5	 0.00	 2.10	 3.30	 15.00	 15.00
 154	 2017-07-31 16:12:17	 120	 22.4	 47	 19.2	 31	 761.4	 756.1	 4.1	 8.2	 SE	 1.7	 16.3	 0.00	 2.10	 3.30	 15.00	 15.00
 155	 2017-07-31 18:12:17	 120	 23.8	 46	 18.6	 36	 761.6	 756.3	 2.4	 5.1	 SW	 3.3	 17.3	 0.00	 2.10	 3.30	 15.00	 15.00
 156	 2017-07-31 20:12:17	 120	 25.2	 44	 18.2	 33	 761.9	 756.5	 3.4	 5.4	 SSW	 1.7	 15.8	 0.00	 2.10	 3.30	 15.00	 15.00
 157	 2017-07-31 22:12:17	 120	 26.0	 43	 18.4	 34	 761.9	 756.6	 4.8	 7.8	 SSW	 2.3	 14.8	 0.00	 2.10	 3.30	 15.00	 15.00
 158	 2017-08-01 00:12:17	 120	 25.8	 43	 16.4	 41	 762.6	 757.3	 3.4	 5.1	 SE	 3.1	 13.7	 0.00	 0.00	 3.30	 0.00	 15.00
 159	 2017-08-01 02:12:17	 120	 24.0	 45	 15.9	 50	 763.1	 757.8	 3.4	 5.4	 S	 5.5	 13.1	 0.00	 0.00	 3.30	 0.00	 15.00
 160	 2017-08-01 04:12:17	 120	 23.0	 46	 16.2	 41	 763.6	 758.3	 1.4	 3.7	 S	 3.0	 16.2	 0.00	 0.00	 3.30	 0.00	 15.00
 161	 2017-08-01 06:12:17	 120	 22.2	 47	 15.9	 43	 763.9	 758.6	 2.7	 5.1	 S	 3.4	 14.0	 0.00	 0.00	 3.30	 0.00	 15.00
 162	 2017-08-01 08:12:17	 120	 21.7	 48	 15.8	 39	 764.1	 758.8	 0.7	 1.7	 SE	 1.9	 15.8	 0.00	 0.00	 3.30	 0.00	 15.00
 163	 2017-08-01 10:12:17	 120	 21.4	 48	 16.7	 33	 764.8	 759.5	 1.7	 3.7	 SE	 0.4	 16.7	 0.00	 0.00	 3.30	 0.00	 15.00
 164	 2017-08-01 12:12:17	 120	 21.4	 48	 18.4	 34	 765.5	 760.1	 0.7	 1.4	 SW	 2.3	 18.4	 1.20	 1.20	 4.50	 1.20	 16.20
 165	 2017-08-01 14:12:17	 120	 22.2	 48	 19.2	 30	 766.0	 760.7	 2.4	 3.7	 SW	 1.2	 18.0	 0.00	 1.20	 4.50	 1.20	 16.20
 166	 2017-08-01 16:12:17	 120	 23.5	 48	 19.5	 27	 765.9	 760.6	 3.1	 4.1	 SSW	 0.0	 17.6	 0.00	 1.20	 4.50	 1.20	 16.20
 167	 2017-08-01 18:12:17	 120	 24.8	 48	 20.2	 27	 765.9	 760.6	 2.4	 4.4	 SE	 0.6	 19.1	 0.00	 1.20	 4.50	 1.20	 16.20
 168	 2017-08-01 20:12:17	 120	 27.5	 44	 20.3	 28	 765.5	 760.1	 2.0	 3.4	 S	 1.2	 19.7	 0.00	 1.20	 4.50	 1.20	 16.20
 169	 2017-08-01 22:12:17	 120	 30.1	 41	 20.3	 21	 764.9	 759.6	 1.0	 2.4	 S	 -2.7	 20.3	 0.00	 1.20	 4.50	 1.20	 16.20
 170	 2017-08-02 00:12:17	 120	 28.8	 43	 17.9	 31	 764.3	 759.0	 1.4	 1.7	 SE	 0.6	 17.9	 0.00	 0.00	 4.50	 1.20	 16.20
 171	 2017-08-02 02:12:17	 120	 26.6	 44	 14.0	 47	 764.0	 758.6	 0.3	 0.7	 SE	 2.9	 14.0	 0.00	 0.00	 4.50	 1.20	 16.20
 172	 2017-08-02 04:12:17	 120	 25.2	 45	 13.1	 55	 763.4	 758.1	 0.7	 1.0	 E	 4.3	 13.1	 0.00	 0.00	 4.50	 1.20	 16.20
 173	 2017-08-02 06:12:17	 120	 23.9	 47	 13.7	 57	 762.8	 757.5	 1.0	 1.4	 E	 5.4	 13.7	 0.00	 0.00	 4.50	 1.20	 16.20
 174	 2017-08-02 08:12:17	 120	 23.0	 47	 14.4	 55	 762.5	 757.1	 1.4	 2.0	 SE	 5.5	 14.4	 0.00	 0.00	 4.50	 1.20	 16.20
 175	 2017-08-02 10:12:17	 120	 22.2	 48	 13.3	 60	 762.6	 757.3	 0.0	 0.3	 NW	 5.7	 13.3	 5.40	 5.40	 9.90	 6.60	 21.60
 176	 2017-08-02 12:12:17	 120	 22.2	 48	 15.1	 60	 762.8	 757.4	 0.3	 1.0	 E	 7.4	 15.1	 0.30	 5.70	 10.20	 6.90	 21.90
 177	 2017-08-02 14:12:17	 120	 22.8	 48	 17.7	 36	 762.8	 757.5	 3.1	 4.4	 SW	 2.5	 15.5	 0.00	 5.70	 10.20	 6.90	 21.90
 178	 2017-08-02 16:12:17	 120	 24.0	 47	 18.3	 33	 763.0	 757.7	 3.4	 5.8	 S	 1.8	 15.9	 0.00	 5.70	 10.20	 6.90	 21.90
 179	 2017-08-02 18:12:17	 120	 24.7	 47	 19.1	 31	 762.9	 757.6	 2.7	 4.4	 SE	 1.6	 17.5	 0.00	 5.70	 10.20	 6.90	 21.90
 180	 2017-08-02 20:12:17	 120	 24.9	 47	 18.0	 30	 762.5	 757.2	 2.7	 4.4	 S	 0.2	 16.3	 0.00	 5.70	 10.20	 6.90	 21.90
 181	 2017-08-02 22:12:17	 120	 29.4	 41	 18.9	 33	 762.0	 756.7	 2.7	 4.8	 S	 2.3	 17.3	 0.00	 5.70	 10.20	 6.90	 21.90
 182	 2017-08-03 00:12:17	 120	 29.3	 41	 17.2	 33	 762.6	 757.3	 3.4	 5.4	 SSE	 0.8	 14.6	 0.00	 0.00	 10.20	 6.90	 21.90
 183	 2017-08-03 02:12:17	 120	 26.4	 43	 16.0	 42	 763.0	 757.7	 1.7	 3.7	 E	 3.1	 16.0	 0.00	 0.00	 10.20	 6.90	 21.90
 184	 2017-08-03 04:12:17	 120	 24.8	 45	 15.8	 45	 763.1	 757.8	 2.0	 2.7	 SW	 3.9	 15.0	 0.00	 0.00	 10.20	 6.90	 21.90
 185	 2017-08-03 06:12:17	 120	 23.7	 46	 15.4	 50	 763.1	 757.7	 1.0	 1.4	 SW	 5.0	 15.4	 0.00	 0.00	 10.20	 6.90	 21.90
 186	 2017-08-03 08:12:17	 120	 22.8	 47	 15.1	 51	 762.6	 757.3	 0.0	 0.3	 W	 5.1	 15.1	 0.00	 0.00	 10.20	 6.90	 21.90
 187	 2017-08-03 10:12:17	 120	 22.2	 47	 15.5	 58	 762.3	 757.0	 0.7	 1.4	 E	 7.3	 15.5	 0.00	 0.00	 10.20	 6.90	 21.90
 188	 2017-08-03 12:12:17	 120	 22.6	 48	 19.9	 28	 761.6	 756.2	 2.7	 4.4	 S	 0.9	 18.4	 0.00	 0.00	 10.20	 6.90	 21.90
 189	 2017-08-03 14:12:17	 120	 23.6	 47	 20.5	 21	 760.5	 755.2	 2.0	 3.1	 NE	 -2.6	 19.9	 0.00	 0.00	 10.20	 6.90	 21.90
 190	 2017-08-03 16:12:17	 120	 24.5	 46	 19.5	 25	 758.8	 753.5	 3.1	 5.8	 SE	 -1.0	 17.6	 0.00	 0.00	 10.20	 6.90	 21.90
 191	 2017-08-03 18:13:17	 121	 24.3	 46	 15.8	 51	 758.1	 752.8	 0.7	 1.7	 E	 5.7	 15.8	 0.60	 0.60	 10.80	 7.50	 22.50
 192	 2017-08-03 20:13:17	 120	 23.6	 47	 14.9	 63	 756.4	 751.1	 0.7	 1.4	 SE	 7.9	 14.9	 1.20	 1.80	 12.00	 8.70	 23.70
 193	 2017-08-03 22:13:17	 120	 22.9	 48	 14.8	 65	 754.1	 748.8	 3.7	 5.1	 E	 8.3	 11.4	 0.60	 2.40	 12.60	 9.30	 24.30
 194	 2017-08-04 00:13:17	 120	 22.1	 48	 14.5	 70	 753.4	 748.1	 1.4	 2.4	 ESE	 9.1	 14.5	 3.60	 3.60	 16.20	 12.90	 27.90
 195	 2017-08-04 02:13:17	 120	 21.5	 49	 15.1	 70	 753.2	 747.8	 1.4	 1.7	 SE	 9.7	 15.1	 0.30	 3.90	 16.50	 13.20	 28.20
 196	 2017-08-04 04:13:17	 120	 21.1	 49	 15.6	 66	 753.0	 747.7	 1.4	 2.0	 SE	 9.3	 15.6	 0.00	 3.90	 16.50	 13.20	 28.20
 197	 2017-08-04 06:13:17	 120	 20.7	 50	 15.5	 62	 752.4	 747.1	 1.7	 3.1	 SE	 8.3	 15.5	 0.00	 3.90	 16.50	 13.20	 28.20
 198	 2017-08-04 08:13:17	 120	 20.4	 49	 15.3	 60	 751.9	 746.6	 2.0	 2.4	 S	 7.6	 14.4	 0.00	 3.90	 16.50	 13.20	 28.20
 199	 2017-08-04 10:13:17	 120	 20.2	 49	 15.8	 56	 751.9	 746.6	 1.0	 1.7	 SE	 7.1	 15.8	 0.60	 4.50	 17.10	 13.80	 28.80
 200	 2017-08-04 12:13:17	 120	 20.3	 49	 16.6	 44	 751.8	 746.5	 2.0	 3.4	 W	 4.3	 15.8	 0.00	 4.50	 17.10	 13.80	 28.80
 201	 2017-08-04 14:13:17	 120	 21.3	 49	 18.7	 35	 751.5	 746.2	 1.7	 3.1	 N	 3.0	 18.7	 0.00	 4.50	 17.10	 13.80	 28.80
 202	 2017-08-04 16:13:17	 120	 22.1	 48	 18.1	 35	 751.6	 746.3	 2.4	 4.1	 NE	 2.4	 16.8	 0.00	 4.50	 17.10	 13.80	 28.80
 203	 2017-08-04 18:13:17	 120	 23.5	 48	 17.8	 38	 751.4	 746.0	 3.7	 4.8	 SE	 3.3	 15.0	 0.00	 4.50	 17.10	 13.80	 28.80
 204	 2017-08-04 20:13:17	 120	 25.6	 46	 18.8	 34	 751.1	 745.8	 3.7	 5.4	 SE	 2.6	 16.2	 0.00	 4.50	 17.10	 13.80	 28.80
 205	 2017-08-04 22:13:17	 120	 26.6	 43	 17.4	 39	 750.8	 745.5	 3.1	 5.8	 SE	 3.3	 15.2	 0.00	 4.50	 17.10	 13.80	 28.80
 206	 2017-08-05 00:13:17	 120	 25.3	 45	 17.0	 41	 751.3	 746.0	 1.4	 2.7	 NE	 3.7	 17.0	 0.00	 0.00	 17.10	 13.80	 28.80
 207	 2017-08-05 02:13:17	 120	 23.9	 48	 16.5	 49	 751.5	 746.2	 2.7	 5.1	 SW	 5.8	 14.6	 0.00	 0.00	 17.10	 13.80	 28.80
 208	 2017-08-05 04:13:17	 120	 22.9	 48	 16.2	 51	 751.6	 746.3	 0.3	 0.7	 SSW	 6.1	 16.2	 0.00	 0.00	 17.10	 13.80	 28.80
 209	 2017-08-05 06:13:17	 120	 22.2	 48	 15.4	 58	 751.8	 746.5	 0.0	 0.3	 SE	 7.2	 15.4	 0.00	 0.00	 17.10	 13.80	 28.80
 210	 2017-08-05 08:13:17	 120	 21.6	 49	 14.0	 66	 752.3	 746.9	 0.7	 1.0	 SE	 7.8	 14.0	 0.00	 0.00	 17.10	 13.80	 28.80
 211	 2017-08-05 10:13:17	 120	 21.2	 49	 15.7	 67	 753.2	 747.9	 0.7	 1.4	 NW	 9.6	 15.7	 0.00	 0.00	 17.10	 13.80	 28.80
 212	 2017-08-05 12:13:17	 120	 21.3	 49	 17.8	 45	 754.2	 748.9	 1.0	 1.7	 SW	 5.7	 17.8	 0.00	 0.00	 17.10	 13.80	 28.80
 213	 2017-08-05 14:13:17	 120	 22.1	 49	 19.5	 32	 754.9	 749.6	 1.7	 2.4	 WNW	 2.4	 19.5	 0.00	 0.00	 17.10	 13.80	 28.80
 214	 2017-08-05 16:13:17	 120	 23.1	 50	 20.3	 26	 755.4	 750.1	 2.4	 4.1	 S	 0.2	 19.2	 0.00	 0.00	 17.10	 13.80	 28.80
 215	 2017-08-05 18:13:17	 120	 24.5	 50	 20.7	 29	 755.7	 750.4	 2.7	 4.1	 SE	 2.1	 19.3	 0.00	 0.00	 17.10	 13.80	 28.80
 216	 2017-08-05 20:13:17	 120	 27.5	 46	 20.4	 31	 756.1	 750.8	 1.7	 3.4	 NW	 2.7	 20.4	 0.00	 0.00	 17.10	 13.80	 28.80
 217	 2017-08-05 22:13:17	 120	 28.8	 44	 17.2	 40	 756.2	 750.9	 2.4	 4.1	 SE	 3.5	 15.8	 0.00	 0.00	 17.10	 13.80	 28.80
 218	 2017-08-06 00:13:17	 120	 26.4	 46	 17.5	 42	 756.2	 750.8	 0.7	 1.0	 SW	 4.5	 17.5	 0.00	 0.00	 0.00	 13.80	 28.80
 219	 2017-08-06 02:13:17	 120	 25.1	 47	 16.8	 48	 756.7	 751.4	 0.3	 1.0	 NNW	 5.7	 16.8	 0.00	 0.00	 0.00	 13.80	 28.80
 220	 2017-08-06 04:13:17	 120	 24.1	 48	 16.7	 50	 756.7	 751.4	 0.7	 1.7	 S	 6.2	 16.7	 0.00	 0.00	 0.00	 13.80	 28.80
 221	 2017-08-06 06:13:17	 120	 23.3	 49	 16.2	 35	 757.3	 752.0	 1.4	 1.7	 S	 0.7	 16.2	 0.00	 0.00	 0.00	 13.80	 28.80
 222	 2017-08-06 08:13:17	 120	 22.5	 49	 15.7	 40	 757.4	 752.1	 1.4	 3.1	 SW	 2.2	 15.7	 0.00	 0.00	 0.00	 13.80	 28.80
 223	 2017-08-06 10:13:17	 120	 22.1	 49	 15.9	 39	 758.0	 752.6	 3.4	 5.4	 S	 2.0	 13.1	 0.00	 0.00	 0.00	 13.80	 28.80
 224	 2017-08-06 12:13:17	 120	 22.1	 49	 17.4	 30	 758.6	 753.2	 2.4	 5.1	 SW	 -0.3	 16.0	 0.00	 0.00	 0.00	 13.80	 28.80
 225	 2017-08-06 14:13:17	 120	 22.8	 50	 18.8	 30	 759.5	 754.1	 3.7	 6.1	 WSW	 0.9	 16.2	 0.00	 0.00	 0.00	 13.80	 28.80
 226	 2017-08-06 16:13:17	 120	 24.0	 49	 19.8	 31	 760.4	 755.0	 4.8	 8.5	 NW	 2.2	 16.6	 0.00	 0.00	 0.00	 13.80	 28.80
 227	 2017-08-06 18:13:17	 120	 25.2	 49	 20.0	 28	 760.7	 755.4	 4.1	 5.1	 SW	 1.0	 17.3	 0.00	 0.00	 0.00	 13.80	 28.80
 228	 2017-08-06 20:13:17	 120	 28.0	 46	 20.4	 26	 761.1	 755.8	 3.7	 8.2	 NW	 0.3	 18.1	 0.00	 0.00	 0.00	 13.80	 28.80
 229	 2017-08-06 22:13:17	 120	 29.0	 43	 18.5	 32	 761.8	 756.5	 1.7	 3.1	 SW	 1.5	 18.5	 0.00	 0.00	 0.00	 13.80	 28.80
 230	 2017-08-07 00:13:17	 120	 28.3	 43	 17.8	 30	 762.3	 757.0	 2.7	 4.1	 SW	 0.0	 16.1	 0.00	 0.00	 0.00	 13.80	 28.80
 231	 2017-08-07 02:13:17	 120	 26.0	 44	 17.0	 25	 763.6	 758.3	 4.1	 7.1	 W	 -3.2	 13.7	 0.00	 0.00	 0.00	 13.80	 28.80
 232	 2017-08-07 04:13:17	 120	 24.5	 46	 16.0	 26	 764.2	 758.9	 4.1	 6.8	 W	 -3.5	 12.5	 0.00	 0.00	 0.00	 13.80	 28.80
 233	 2017-08-07 06:13:17	 120	 23.2	 47	 15.1	 30	 764.8	 759.5	 4.1	 6.1	 SW	 -2.3	 11.4	 0.00	 0.00	 0.00	 13.80	 28.80
 234	 2017-08-07 08:13:17	 120	 22.2	 48	 14.5	 32	 765.3	 760.0	 2.7	 3.7	 WNW	 -2.0	 12.4	 0.00	 0.00	 0.00	 13.80	 28.80
 235	 2017-08-07 10:13:17	 120	 21.8	 49	 14.8	 31	 765.7	 760.4	 0.7	 2.0	 S	 -2.2	 14.8	 0.00	 0.00	 0.00	 13.80	 28.80
 236	 2017-08-07 12:13:17	 120	 21.8	 49	 16.9	 26	 766.0	 760.7	 1.7	 2.7	 W	 -2.7	 16.9	 0.00	 0.00	 0.00	 13.80	 28.80
 237	 2017-08-07 14:13:17	 120	 22.6	 48	 17.6	 23	 767.0	 761.7	 3.4	 5.4	 SW	 -3.8	 15.1	 0.00	 0.00	 0.00	 13.80	 28.80
 238	 2017-08-07 16:13:17	 120	 23.8	 48	 17.8	 28	 767.0	 761.7	 1.7	 3.4	 E	 -0.9	 17.8	 0.00	 0.00	 0.00	 13.80	 28.80
 239	 2017-08-07 18:13:17	 120	 23.7	 47	 14.7	 48	 767.2	 761.9	 2.4	 3.4	 SE	 3.8	 13.1	 2.10	 2.10	 2.10	 15.90	 30.90
 240	 2017-08-07 20:13:17	 120	 23.2	 47	 14.6	 62	 766.3	 761.0	 2.0	 2.7	 SE	 7.4	 13.7	 1.80	 3.90	 3.90	 17.70	 32.70
 241	 2017-08-07 22:13:17	 120	 22.5	 48	 14.4	 64	 765.8	 760.4	 1.7	 2.7	 E	 7.7	 14.4	 0.60	 4.50	 4.50	 18.30	 33.30
 242	 2017-08-08 00:13:17	 120	 22.2	 48	 15.3	 49	 765.8	 760.4	 4.4	 6.5	 SW	 4.7	 11.3	 0.30	 0.30	 4.80	 18.60	 33.60
 243	 2017-08-08 02:13:17	 120	 21.4	 49	 15.0	 52	 766.7	 761.3	 2.0	 3.4	 S	 5.2	 14.1	 0.00	 0.30	 4.80	 18.60	 33.60
 244	 2017-08-08 04:13:17	 120	 20.8	 50	 15.1	 46	 767.3	 762.0	 2.0	 2.4	 S	 3.6	 14.2	 0.00	 0.30	 4.80	 18.60	 33.60
 245	 2017-08-08 06:13:17	 120	 20.4	 50	 15.3	 44	 767.6	 762.2	 1.4	 2.0	 S	 3.1	 15.3	 0.00	 0.30	 4.80	 18.60	 33.60
 246	 2017-08-08 08:13:17	 120	 20.1	 50	 14.7	 46	 767.7	 762.4	 1.4	 2.0	 S	 3.2	 14.7	 0.00	 0.30	 4.80	 18.60	 33.60
 247	 2017-08-08 10:13:17	 120	 19.9	 51	 14.8	 45	 768.2	 762.8	 1.0	 1.4	 E	 3.0	 14.8	 0.00	 0.30	 4.80	 18.60	 33.60
 248	 2017-08-08 12:13:17	 120	 20.1	 50	 16.9	 39	 768.6	 763.3	 2.4	 3.4	 S	 2.9	 15.5	 0.00	 0.30	 4.80	 18.60	 33.60
 249	 2017-08-08 14:13:17	 120	 21.2	 50	 20.2	 27	 768.9	 763.6	 0.7	 2.4	 SW	 0.6	 20.2	 0.00	 0.30	 4.80	 18.60	 33.60
 250	 2017-08-08 16:13:17	 120	 22.5	 49	 20.0	 30	 769.0	 763.7	 1.0	 2.4	 SW	 1.9	 20.0	 0.00	 0.30	 4.80	 18.60	 33.60
 251	 2017-08-08 18:13:17	 120	 23.8	 49	 20.5	 25	 768.5	 763.1	 1.4	 2.0	 W	 -0.2	 20.5	 0.00	 0.30	 4.80	 18.60	 33.60
 252	 2017-08-08 20:13:17	 120	 25.6	 46	 20.2	 30	 768.2	 762.8	 0.7	 1.4	 W	 2.1	 20.2	 0.00	 0.30	 4.80	 18.60	 33.60
 253	 2017-08-08 22:13:17	 120	 26.3	 45	 20.2	 30	 767.6	 762.2	 1.4	 2.0	 NW	 2.1	 20.2	 0.00	 0.30	 4.80	 18.60	 33.60
 254	 2017-08-09 00:13:17	 120	 25.1	 47	 18.4	 36	 768.0	 762.7	 0.3	 0.7	 N	 3.1	 18.4	 0.00	 0.00	 4.80	 18.60	 33.60
 255	 2017-08-09 02:13:17	 120	 24.2	 48	 17.4	 37	 767.9	 762.6	 0.0	 0.0	 SE	 2.6	 17.4	 0.00	 0.00	 4.80	 18.60	 33.60
 256	 2017-08-09 04:13:17	 120	 23.3	 49	 16.4	 41	 767.7	 762.4	 0.7	 1.4	 SE	 3.1	 16.4	 0.30	 0.30	 5.10	 18.90	 33.90
 257	 2017-08-09 06:13:17	 120	 22.5	 49	 15.6	 50	 766.7	 761.4	 0.7	 1.0	 NW	 5.2	 15.6	 0.00	 0.30	 5.10	 18.90	 33.90
 258	 2017-08-09 08:13:17	 120	 22.0	 49	 15.7	 43	 766.7	 761.3	 1.0	 1.7	 E	 3.2	 15.7	 0.00	 0.30	 5.10	 18.90	 33.90
 259	 2017-08-09 10:13:17	 120	 21.4	 50	 14.4	 64	 765.3	 760.0	 2.4	 4.4	 NE	 7.7	 12.8	 0.90	 1.20	 6.00	 19.80	 34.80
 260	 2017-08-09 12:13:17	 120	 21.1	 50	 14.9	 62	 764.6	 759.2	 2.4	 3.7	 E	 7.7	 13.3	 0.30	 1.50	 6.30	 20.10	 35.10
 261	 2017-08-09 14:13:17	 120	 20.7	 51	 14.6	 70	 764.1	 758.8	 1.7	 2.4	 E	 9.2	 14.6	 5.40	 6.90	 11.70	 25.50	 40.50
 262	 2017-08-09 16:14:17	 121	 20.4	 50	 15.3	 72	 763.4	 758.0	 1.7	 2.4	 E	 10.3	 15.3	 7.20	 14.10	 18.90	 32.70	 47.70
 263	 2017-08-09 18:14:17	 120	 20.3	 50	 15.9	 71	 763.1	 757.7	 1.7	 2.7	 NW	 10.7	 15.9	 0.00	 14.10	 18.90	 32.70	 47.70
 264	 2017-08-09 20:14:17	 120	 20.5	 50	 17.1	 68	 762.8	 757.4	 2.0	 3.1	 SE	 11.2	 16.3	 0.30	 14.40	 19.20	 33.00	 48.00
 265	 2017-08-09 22:14:17	 120	 21.0	 49	 17.3	 61	 762.6	 757.3	 3.1	 5.1	 SE	 9.7	 15.0	 1.20	 15.60	 20.40	 34.20	 49.20
 266	 2017-08-10 00:14:17	 120	 20.7	 50	 16.5	 62	 763.4	 758.0	 0.3	 0.7	 S	 9.2	 16.5	 0.30	 0.30	 20.70	 34.50	 49.50
 267	 2017-08-10 02:14:17	 120	 20.4	 51	 16.1	 68	 763.7	 758.4	 1.0	 1.4	 ESE	 10.2	 16.1	 0.00	 0.30	 20.70	 34.50	 49.50
 268	 2017-08-10 04:14:17	 120	 20.0	 51	 15.7	 71	 763.7	 758.3	 1.0	 1.4	 S	 10.5	 15.7	 0.00	 0.30	 20.70	 34.50	 49.50
 269	 2017-08-10 06:14:17	 120	 19.7	 52	 15.3	 72	 764.0	 758.6	 0.3	 1.0	 S	 10.3	 15.3	 0.30	 0.60	 21.00	 34.80	 49.80
 270	 2017-08-10 08:14:17	 120	 19.4	 52	 15.1	 71	 763.9	 758.6	 0.7	 1.0	 ESE	 9.9	 15.1	 0.00	 0.60	 21.00	 34.80	 49.80
 271	 2017-08-10 10:14:17	 120	 19.2	 52	 15.8	 72	 764.6	 759.2	 0.0	 0.7	 SE	 10.8	 15.8	 0.00	 0.60	 21.00	 34.80	 49.80
 272	 2017-08-10 12:14:17	 120	 19.3	 52	 16.8	 70	 765.5	 760.2	 0.7	 1.4	 WSW	 11.3	 16.8	 0.00	 0.60	 21.00	 34.80	 49.80
 273	 2017-08-10 14:14:17	 120	 20.4	 52	 20.0	 34	 766.1	 760.7	 2.4	 4.1	 E	 3.7	 18.9	 0.00	 0.60	 21.00	 34.80	 49.80
 274	 2017-08-10 16:14:17	 120	 21.7	 52	 18.8	 36	 766.3	 761.0	 2.0	 3.1	 W	 3.4	 18.1	 0.00	 0.60	 21.00	 34.80	 49.80
 275	 2017-08-10 18:14:17	 120	 23.0	 52	 20.6	 29	 766.8	 761.5	 1.7	 2.4	 S	 2.0	 20.6	 0.00	 0.60	 21.00	 34.80	 49.80
 276	 2017-08-10 20:14:17	 120	 25.7	 48	 20.5	 30	 766.7	 761.4	 2.7	 3.7	 SSE	 2.4	 19.1	 0.00	 0.60	 21.00	 34.80	 49.80
 277	 2017-08-10 22:14:17	 120	 29.3	 43	 21.6	 27	 766.6	 761.3	 0.7	 1.4	 SE	 1.8	 21.6	 0.00	 0.60	 21.00	 34.80	 49.80
 278	 2017-08-11 00:14:17	 120	 28.2	 44	 17.2	 40	 766.7	 761.4	 0.7	 1.4	 SE	 3.5	 17.2	 0.00	 0.00	 21.00	 34.80	 49.80
 279	 2017-08-11 02:14:17	 120	 25.8	 48	 14.0	 59	 767.0	 761.7	 0.3	 1.0	 E	 6.1	 14.0	 0.00	 0.00	 21.00	 34.80	 49.80
 280	 2017-08-11 04:14:17	 120	 24.3	 49	 14.6	 69	 767.2	 761.9	 1.7	 2.7	 SE	 9.0	 14.6	 0.00	 0.00	 21.00	 34.80	 49.80
 281	 2017-08-11 06:14:17	 120	 23.1	 50	 15.4	 70	 766.4	 761.1	 1.7	 3.1	 SE	 10.0	 15.4	 0.00	 0.00	 21.00	 34.80	 49.80
 282	 2017-08-11 08:14:17	 120	 22.2	 50	 14.1	 68	 766.1	 760.7	 0.7	 1.0	 E	 8.3	 14.1	 0.00	 0.00	 21.00	 34.80	 49.80
 283	 2017-08-11 10:14:17	 120	 21.9	 51	 18.2	 42	 765.5	 760.2	 3.4	 5.1	 SE	 5.1	 15.8	 0.00	 0.00	 21.00	 34.80	 49.80
 284	 2017-08-11 12:14:17	 120	 22.6	 52	 19.9	 30	 765.5	 760.2	 3.4	 4.8	 ESE	 1.8	 17.7	 0.00	 0.00	 21.00	 34.80	 49.80
 285	 2017-08-11 14:14:17	 120	 23.9	 53	 19.0	 26	 764.9	 759.6	 2.4	 4.4	 SE	 -0.9	 17.8	 0.00	 0.00	 21.00	 34.80	 49.80
 286	 2017-08-11 16:14:17	 120	 25.0	 51	 18.5	 32	 764.6	 759.3	 4.4	 7.5	 SE	 1.5	 15.2	 0.00	 0.00	 21.00	 34.80	 49.80
 287	 2017-08-11 18:14:17	 120	 27.1	 48	 18.8	 31	 763.7	 758.4	 4.8	 8.2	 SE	 1.3	 15.3	 0.00	 0.00	 21.00	 34.80	 49.80
